CC(C)(C)[CH:1]=[OH+],3.8875124737
CCC([CH:1]=O)C(C)C,-26.41998247
C[CH:1]=[O+]C(C)C,2.0410833709
CC(C)O[C:1](=O)C,-30.0512105848
CCC[N+](=[CH:1]CC)CCC,-10.8278952594
CC(=[CH:1]c1ccccc1)[N+](=O)[O-],-12.6859931182
CC(C)(C)C[CH:1]=O,-26.95925888947555
CC(C)[C:1](=O)N,-33.7418868528
CC(C)[C:1](=C(C)C#N)C(C)C,-29.6039864782
CCC=C[C+:1](C)CC,2.0048052491
CCC[C:1](=[NH2+])C(C)C,-10.9706700929
CC(C)[CH:1]=N,-33.4172127468
CC(C)C(=[C:1](C)c1ccccc1)[N+](=O)[O-],-15.879538568752231
CCCN(C)[CH:1]=O,-32.4142535881
C[C:1](=C(C)[N+](=O)[O-])C,-15.1462464642
CCC[C+:1](CC(C)C)CC(C)C,4.6876722307
CCC[C+:1](Cc1ccccc1)C(C)C,7.1987905522
CC[C:1](=[OH+])C(C)(C)C,-2.5119463417
CC[C:1](=[N+](C)C)C(C)(C)C,-14.1777309403
CCC[O+]=[CH:1]c1ccccc1,0.4858981979
C[CH:1]=CC#N,-22.0001986251
CC[C:1](=C(C)C(=O)CC)C,-24.5121468157
CCC[C:1](=CC(=O)C)CC,-22.0048377811
C[C:1](=C[N+](=O)[O-])C,-14.3871286203
CC[C:1](=C(C)C=O)c1ccccc1,-20.4742323517
CC(C)CO[CH:1]=O,-27.3980817048
CCC[C:1](=NCC)C,-36.3509594017
CCC[C:1](=[O+]CCC)C,-2.1196891886
CC(C)O[C:1](=O)CC(C)(C)C,-32.515680746
CC(C)[C+:1](C)C(C)(C)C,4.5309366892
CCC[C:1](=[N+](C)C)CCC,-16.1379153646
CCCC(=[CH:1]CC)[N+](=O)[O-],-13.1005171432
C[C:1](=O)Cc1ccccc1,-26.2265377751
C[C:1](=O)c1ccccc1,-26.1170430723
CC(C)O[C:1](=O)C(C)(C)C,-31.9222789233
CC(C)[C+:1](c1ccccc1)c2ccccc2,2.931017886
CC[C:1](=O)N,-32.8348391755
CC[C:1](=[O+]C)C,-1.7756890396
CCC[C:1](=C[N+](=O)[O-])C(C)C,-17.1502339712
CCC(C)[C:1](=O)OCC,-31.2721890295
CCC(C)[C:1](=O)CC(C)(C)C,-31.161669182381292
CCC[C:1](=[O+]CC)CC,-1.8091222557
CCC(C)O[C:1](=O)C(C)(C)C,-31.9263717258
CC[C:1](=[N+](C)C)CC,-13.569458302928378
CCC(CC)[C+:1](c1ccccc1)C(C)C,0.5341710324496162
CC[C:1](=[N+](CC)CC)C(C)C,-17.1088821291
CCC(CC)[C:1](=O)CC,-28.98290247984051
CCO[C:1](=O)CC(C)(C)C,-31.5137173034
CCC[C:1](=C(C)C=O)C,-20.807614965156468
CC(C)[C:1](=C(C#N)C(C)C)C,-27.6418665672
CC[C:1](=[NH2+])c1ccccc1,-10.5833007381
C[CH:1]=C[N+](=O)[O-],-12.0178471279
CC(C)C[C:1](=O)C,-28.8687542551
CCCN(C(C)C)[C:1](=O)C,-37.6615071149
CCC(CC)[C+:1](C)c1ccccc1,1.9653653692529929
CC(C)[C:1](=[N+](C)C)C,-12.8417077303
CCCC(=[C:1](CCC)c1ccccc1)C#N,-26.4495006386
CCC[C:1](=C(CC)C=O)CC,-21.6321561387
CC[C:1](=O)C(C)C,-28.6567668952
CC[C+:1](C=C)c1ccccc1,3.5097382373574955
CCC(CC)[C+:1](c1ccccc1)C(CC)C(C)C,-1.6533557577
C[C:1](=N)C,-34.0988180586
CCN(CC)[C:1](=O)C,-36.2828399288
CC[C:1](=[O+]C)C(C)(C)C,-2.4263621658
CCC[C:1](=[O+]C(C)C)CC,-2.5867390991
CC(C)(C)C[CH+:1]c1ccccc1,7.7572672483
CC[C:1](=NCC)C(C)C,-38.0636914993
CCC[CH:1]=[O+]Cc1ccccc1,3.32664708
CO[CH:1]=O,-26.7466776781
CCN(CC)[CH:1]=O,-34.7500050089
CCC(CC)O[CH:1]=O,-26.9893424596
CCC(C)[C:1](=O)CC(C)C,-30.3751298335
CC[C:1](=C(C)[N+](=O)[O-])C,-16.216183187466683
CC[CH+:1]C=C(C)CC,3.15273174
CCCN(C(C)C)[C:1](=O)CC,-37.9290596111
CCCO[C:1](=O)C(C)CC,-31.0791603876
CC[C:1](=O)N(C)Cc1ccccc1,-34.8016728935
CCC[CH+:1]C=C(CC)CCC,3.5345113645
CC(=O)C=[CH2:1],-17.2283422409
CCC(C)[CH:1]=O,-24.5153667514
CCC[C:1](=C(C)C#N)c1ccccc1,-26.931773799925466
CC[C:1](=[N+](C)C)CC(C)C,-14.230742563974646
CCC(C)[C+:1](c1ccccc1)C(CC)C(C)C,-1.4783396849
CC(C)[CH:1]=C(C)[N+](=O)[O-],-13.1441561537
CC(C)C(=[CH:1]c1ccccc1)C#N,-24.8447427705
CC[C:1](=C(C)[N+](=O)[O-])CC,-15.0068217571
CCC[C:1](=O)C(CC)CC,-30.0457856676
CCC[C:1](=C(C)C=O)C,-20.807614965156468
CCC[C:1](=C(C(C)C)[N+](=O)[O-])CC,-17.4383161021
CC(C)C[C+:1](CC(C)C)CC(C)C,5.1082455072
CC(C)C[C+:1](C)Cc1ccccc1,7.3711657496
CCC[C+:1](CC)C(C)C,6.1234413743
CC(C)C[C:1](=[NH2+])C,-11.1220063698
CC(C)C[C:1](=O)C(C)C,-30.35076553971022
CC(C)[C:1](=C(C)[N+](=O)[O-])C(C)C,-16.7306503792
CCC[C+:1](c1ccccc1)C(C)(C)C,3.6940713903
CCC(CC)[C+:1](c1ccccc1)C(C)C,0.5341710324496162
CC[C:1](=NC)CC,-35.7784611196
CCC(C)[C:1](=O)OCC(C)C,-31.2845494859
CC(C)[C:1](=O)C(C)C,-29.9531425624
C[CH+:1]C=Cc1ccccc1,3.3855835726
CCC[CH:1]=C(CC)C=O,-19.2558949571
CCC[C+:1](C)C,6.5891139665
CCC[C:1](=[N+](C)C)CC,-14.8410063562
CC[CH:1]=C(CC)C(=O)C,-21.25225934570384
CC(=[CH2:1])C(=O)C,-19.64971568
CCC[C+:1](CC)C=CC,2.3444308097
CCCC(=[C:1](C)c1ccccc1)C#N,-26.2041971311
C[CH:1]=C(C)C=O,-17.9267208343
CC[C+:1](CC)CC,5.6161613027
CCC[C:1](=CC(=O)CC)C,-22.6503367256
CC(C)[C:1](=[O+]C)C(C)C,-3.2582618067
CCN[C:1](=O)c1ccccc1,-32.9529994343
CCC[C:1](=O)N(CC)CC,-35.7833164421
C[CH:1]=NC,-33.299741588
CCC[CH+:1]C=C(CC)CC,3.3939156203
CCC[CH:1]=[N+](CCC)CCC,-13.1037310559
CC(C)C[C+:1](C)CC(C)C,5.7748167692
CCC(CC)[C+:1](CC(C)C)c1ccccc1,1.4277716615
CCC(=O)C=[CH2:1],-17.805417579553357
CC(C)[C:1](=C[N+](=O)[O-])c1ccccc1,-13.374238016
CCC=C[CH+:1]CC,5.3185587363
CC[CH+:1]C=Cc1ccccc1,3.7430680647
CC[CH:1]=NCc1ccccc1,-32.556385652
CCC[C:1](=O)Cc1ccccc1,-27.395925992935066
CC(C)[C:1](=NC)C,-37.0437418276
CCCN(C)[C:1](=O)c1ccccc1,-34.0997887586
CC(=[C:1](C)c1ccccc1)C=O,-20.0305630273
CCCC(=[CH:1]C)C#N,-24.6296687701
[CH2:1]=[OH+],10.7501387743
CCC(C(C)C)[C+:1](c1ccccc1)c2ccccc2,0.6988563704
CCC(C)[C:1](=O)C,-28.1986341439
CC(C)C[C:1](=O)c1ccccc1,-27.7091474156
CCCC(=C[CH+:1]C)C,2.9444875886
CC[C:1](=O)N(CC)C(C)C,-39.361255712
CCC[C+:1](CC(C)C)C(C)(C)C,2.410196354
CCC(C)[C:1](=O)OC,-30.585977232
CCCC=C[C+:1](C)CCC,2.182185955010431
C[C+:1](c1ccccc1)C(C)(C)C,3.8485084442
CCC[C:1](=[N+](CCC)CCC)CCC,-15.6642010182
CC(C)C(=[CH2:1])[N+](=O)[O-],-10.9309492034
CC[O+]=[C:1](C)C(C)C,-1.9949430805
CC(C)O[C:1](=O)Cc1ccccc1,-29.8022739143
CCC[CH:1]=[O+]CCC,2.838074774900347
CCC[C+:1](CCC)CC(C)C,4.658363259
C[CH:1]=C(C)C#N,-22.538946956462603
CCC[C:1](=O)OCCC,-30.5489609188
[CH2:1]=CC(=O)c1ccccc1,-15.9244192139
CCC[N+](=[CH:1]CC(C)C)CCC,-12.473342880167989
CCC[CH:1]=C(CC)[N+](=O)[O-],-13.1770458954
CCC(CC)O[C:1](=O)C(C)C,-32.1672500746
CCCC(=[CH2:1])[N+](=O)[O-],-10.7172902511
CCC[C:1](=C(C)C=O)CC,-20.6398595517
CCC[C:1](=CC(=O)CC)CC,-22.2363797683
CCC[C+:1](C)CCC,6.9371681882
CCC(=[C:1](C)C)C(=O)CC,-24.4533617126
C[C:1](=[O+]C(C)(C)C)C,-2.9832355932
CCC[C:1](=N)C,-34.7011367898
CC[C:1](=C(C)C#N)c1ccccc1,-25.9286666549
CC(C)[C:1](=C(C)C#N)c1ccccc1,-25.2351881087
CC(C)[C+:1](Cc1ccccc1)C(C)C,6.571981276
C[C+:1](C(C)(C)C)C(C)(C)C,5.3394784811
CC(C)[C:1](=O)OC,-30.6036262595
CC[C+:1](C)C=Cc1ccccc1,0.8228187592395332
CC(C)[CH:1]=[O+]C(C)C,1.9358159067
CCN(C(C)C)[C:1](=O)C(C)C,-40.0300656032
CCN(C)[C:1](=O)C,-34.585102678
CCC(CC)[C:1](=O)C(CC)CC,-32.6263804718
CCCC(=[C:1](CC)c1ccccc1)C#N,-26.6142064918
CC(C)(C)C[C:1](=O)CC(C)(C)C,-32.038961191
CCC[C:1](=O)OC(C)CC,-30.9129721287
CCC(C)[C:1](=O)C(C)C,-30.8153726592
CCC(CC)[C:1](=O)CC(C)C,-31.1028295149
CC[C:1](=O)CC(C)C,-29.4758036425
CCC[C+:1](C)C=CC,1.9979788454
CCCN=[C:1](C)CC,-36.3959347244
CC(C)(C)[CH:1]=O,-25.0139386805
c1ccc(cc1)C[CH+:1]c2ccccc2,9.2070655561
CC[C+:1](C)CC(C)C,6.005638882
C[CH+:1]c1ccccc1,8.542251236763317
CCCO[C:1](=O)C(CC)C(C)C,-34.1313804672
CC[CH:1]=[N+](CC)CC,-11.0504706976
CC(C)(C)C[C:1](=O)OC,-31.1208220571
CCC[C:1](=C(C#N)C(C)C)C(C)C,-29.2173931375
CCC(C)[C+:1](CC(C)(C)C)c1ccccc1,1.8366237777
CCCC(=C[CH+:1]CC)CC,3.4076431998
CCC[CH:1]=C(C)C#N,-24.4779806087
CC(C)(C)C[C:1](=O)c1ccccc1,-27.7347011355
CCCC=C[C+:1](CCC)CCC,2.2517092447
CCC[C+:1](C=C)c1ccccc1,3.1708086833
CCC(C)[C:1](=O)OC(CC)CC,-31.5674084762
CC[CH:1]=O,-24.835241314965394
CCCC(=C[C+:1](C)CC)C,-0.1976747526
CC(C)[C:1](=O)NCc1ccccc1,-35.3706827707
CCN(C)[C:1](=O)c1ccccc1,-33.082207304
CCC(CC)[CH:1]=O,-25.377081269
CCC[C+:1](CC(C)(C)C)c1ccccc1,2.5370978369
CC[C+:1](C)C=C(C)C,-0.2199728382
CCC(C(C)C)[C:1](=O)CC(C)(C)C,-35.5537162408
CCC[C:1](=C(C(C)C)[N+](=O)[O-])c1ccccc1,-16.5298083788
CC[C:1](=[NH2+])CC,-10.0539957351
CCCO[CH:1]=O,-27.319517374591303
CC[CH:1]=[N+](C)C,-9.7622394575
CCC[C:1](=NC)C(C)C,-38.5069597044
CC[CH:1]=[N+](C(C)C)C(C)C,-13.29299096851353
CC[CH:1]=C(CC)C=O,-19.1814272707
CCC(=[C:1](C)c1ccccc1)C=O,-20.7527919033
[CH2:1]=NCc1ccccc1,-30.1422131648
CCC(=C[CH+:1]c1ccccc1)C,0.3687002017
CCC(CC)[C:1](=O)C(C)(C)C,-33.1913887762
CCC[C:1](=O)OCC(C)C,-30.6823267257
CC(C)[C:1](=[NH2+])C(C)C,-12.7055452214
CC[C+:1](C=C)c1ccccc1,3.5097382373574955
CC[C:1](=[O+]CC)CC,-2.6926111453035757
CCC[C:1](=O)C,-27.394241207
CC[C:1](=O)NC(C)C,-37.0708841194
CC[CH:1]=O,-24.835241314965394
CCC(CC)[C+:1](CC)c1ccccc1,2.3826019079
CC(C)[C:1](=N)C,-35.6186857695
CCC[C:1](=C(CCC)[N+](=O)[O-])C,-16.33849664
CC[C:1](=[OH+])C(C)C,-0.7210476825
CCC[C:1](=[O+]CC)C,-2.1813315787
CC[C:1](=C(CC)[N+](=O)[O-])C(C)C,-17.8593964811
CC[CH:1]=C(CC)C(=O)CC,-22.1202878716
CC[C:1](=CC(=O)C)C,-21.7492150702
CC(C)[CH:1]=NC(C)C,-36.3253811502
CN(C)[C:1](=O)Cc1ccccc1,-33.344038884612274
CCCC(=[CH:1]CC)C#N,-24.8013651894
CCC(C)[CH+:1]c1ccccc1,8.3942075073
CC[C:1](=NC)C(C)C,-38.4133276189
CCC(=[CH:1]C)C#N,-24.5112775153
CCO[C:1](=O)CC(C)C,-30.7245395013
CCCC(=[C:1](C)C)[N+](=O)[O-],-15.2883773449
CCC[C:1](=[N+](CC)CC)CCC,-16.3399481557
CCC[C:1](=O)NC,-35.9792894231
CC[C:1](=O)OCc1ccccc1,-29.4037774748
CC[C:1](=CC#N)C(C)C,-25.2746297111
C[C:1](=CC(=O)C)C,-20.2045810965
CCC[C:1](=[N+](C)C)C(C)C,-13.6848101634
CCC[C:1](=[OH+])C,-0.3936830012
CCC[C:1](=C(C#N)C(C)C)c1ccccc1,-27.2194145211
C[C:1](=O)N(C)Cc1ccccc1,-37.04022467755303
CC(C)C[C:1](=O)OC(C)C,-31.8175960014
CC[CH:1]=[O+]C,3.2496286718
CC[C:1](=C(C)C=O)CC,-20.4541774675
CC(C)C[CH:1]=O,-25.1695937075
CCC[C+:1](c1ccccc1)C(C)C,3.325820352
CCC[C:1](=C(C#N)C(C)C)CC,-27.8078610387
CC(C)[C:1](=C[N+](=O)[O-])C,-15.507541993422073
CCCC(=[C:1](C)c1ccccc1)[N+](=O)[O-],-15.2189582922
CCC(C)[C:1](=O)C(C)CC,-29.4891189243
CCC[C:1](=C(CC)C(=O)C)CC,-23.91163330344447
CC(C)C[C:1](=O)C(C)C,-30.35076553971022
c1ccc(cc1)C[C+:1](Cc2ccccc2)Cc3ccccc3,9.4039595177
CC(C)C[C:1](=O)OC(C)(C)C,-32.9948923647
CCC[O+]=[C:1](C)C,-1.0324804534
CC[C:1](=C(CC)C(=O)CC)C,-25.1096116245
CCCN[C:1](=O)C,-34.577645948
CC(C)N[C:1](=O)C,-35.9082792097
CCCN(CCC)[C:1](=O)CC,-38.6304372606
c1ccc(cc1)[CH:1]=CC=O,-17.7838565711
CCC[C+:1](C)CC,6.3625526132
CCC(C)O[C:1](=O)C,-30.1125643181
C[C:1](=O)CC(C)(C)C,-29.3602447179
CCC[C:1](=[N+](CC)CC)CC,-13.2664219428
CCC[C:1](=O)CC(C)C,-29.7439438166
CC[C+:1](C)C=C,5.4115051249
c1ccc(cc1)C[C:1](=O)c2ccccc2,-25.4373234827
C[C:1](=O)OC(C)(C)C,-31.5343758442
CCC[C:1](=CC=O)C,-20.34096012566239
CCCN(CC)[C:1](=O)CC,-35.8338416807
CCC(C(C)C)[C:1](=O)C(C)C,-34.84012873891158
CCC(=[CH2:1])[N+](=O)[O-],-10.7270420712
CC(C)(C)C[C:1](=O)Cc1ccccc1,-28.8849509893
CCN=[CH:1]C(C)(C)C,-35.3929046728
CC[C:1](=O)OC(C)(C)C,-32.1582490018
CCC[C+:1](c1ccccc1)c2ccccc2,3.0473702401
CC(C)C[C+:1](C(C)C)C(C)C,3.4861550504401846
C[C:1](=C(C)C#N)C,-25.5269374307
CC[C:1](=C(C)C=O)C,-20.4208066254
CCC[C:1](=[N+](CC)CC)C(C)C,-16.2936182349
CC[CH+:1]c1ccccc1,8.6704753719
CC[C:1](=O)N(C)C(C)C,-36.4783406102
CC[CH:1]=C(C)C(=O)CC,-21.9039297181
CCC[CH:1]=[O+]C,3.3486754492303605
CCCC(=[C:1](CC)CC)[N+](=O)[O-],-16.561773642468776
CC(C)[CH:1]=[O+]C,3.3893526648
CCC(C(C)C)O[C:1](=O)CC,-31.2948033235
CC(C)(C)[CH:1]=[O+]C,2.7555965499
CCC[CH+:1]C=CC,5.0196804344
CCC[CH+:1]C=C(C)CCC,3.1738463228
CCN[C:1](=O)C(C)C,-37.1645333273
CCCN(CCC)[CH:1]=O,-34.9492189386
C[N+](=[CH2:1])C,-6.644944297
CCC(C(C)C)[C+:1](CC(C)(C)C)c1ccccc1,-0.4566557961
C[CH+:1]c1ccccc1,8.542251236763317
C[C:1](=[OH+])C,0.3236627868
CC[C+:1](C)c1ccccc1,4.9395742588
CCC[C:1](=O)N(CCC)C(C)C,-38.0249884656
c1ccc(cc1)C[C+:1](c2ccccc2)c3ccccc3,4.5679816695
CCC([CH+:1]c1ccccc1)C(C)C,6.8684756103
CC(C)[CH:1]=[OH+],4.358163269572856
CCC[CH:1]=C(C)C(=O)C,-21.6433333063
CCC[O+]=[CH:1]C(C)(C)C,2.2938597026
CCC(C(C)C)[C+:1](CC)c1ccccc1,2.8462543474
CCCN[C:1](=O)C(C)C,-36.6473828318
CCC(C)O[C:1](=O)C(C)C,-31.3439511508
CCC(C(C)C)[C:1](=O)C(CC)C(C)C,-38.228966420798194
CCCO[C:1](=O)C(C)(C)C,-31.0482970694
C[CH:1]=NC(C)C,-34.9978454708
CC[C:1](=C(C#N)C(C)C)c1ccccc1,-26.7986961428
CN[CH:1]=O,-31.78892905
CC[C:1](=NC(C)C)CC,-38.8058259913
CCC(C)O[C:1](=O)CC,-30.7422916666
CC(C)C[C+:1](Cc1ccccc1)C(C)C,7.2233497788
CCC[C:1](=C(CC)[N+](=O)[O-])CC,-16.42576064594007
CC[O+]=[C:1](C)C,-0.7814910417
CCC[C+:1](C(C)C)C(C)(C)C,3.8639966233
CC(C)C(=[CH2:1])C#N,-23.039666073912155
CC[C:1](=C(C)[N+](=O)[O-])c1ccccc1,-15.1042548894
CN(Cc1ccccc1)[CH:1]=O,-32.4914569885
CCC(CC)[C+:1](Cc1ccccc1)c2ccccc2,3.7679160411
CC[C+:1](C(C)C)C(C)(C)C,3.3104646849
CCC[C:1](=C(C(C)C)[N+](=O)[O-])CCC,-17.864816257
CCC[C+:1](C(C)(C)C)C(C)(C)C,2.9295387737
CC[C+:1](C)C(C)C,6.7730790489
CCCN[CH:1]=O,-33.0111493741
CC[C:1](=C(CC)C=O)C,-21.933472607
CCC[C:1](=O)N(C)C(C)C,-35.4694194436
CCCN=[CH:1]C,-33.4876399728
C[C+:1](C)C=C,5.6488373852
CN(C)[CH:1]=O,-31.9998899336
CC(C)(C)[CH:1]=NC,-35.2287672621
CC[C+:1](CC)c1ccccc1,3.9027906106
C[C:1](=[N+](C)C)Cc1ccccc1,-11.272481502
CCC(C(C)C)[C:1](=O)OC,-33.7262743061
CC[C+:1](C)Cc1ccccc1,8.1281038562
CC[C:1](=[O+]C)CC,-1.5462435689
CC[C:1](=[O+]C)c1ccccc1,-1.5722811951
CCCO[C:1](=O)c1ccccc1,-29.0880868036
CCCC(=[CH:1]C(C)C)[N+](=O)[O-],-13.4787559416
CCC[C:1](=[NH2+])Cc1ccccc1,-9.4689670393
CCC[C:1](=[O+]C)C(C)C,-1.2987417593
C[C+:1](Cc1ccccc1)C(C)(C)C,7.999073012
CCC(C)[C:1](=O)OC(C)C,-31.7339959866
CC(C)C(=[CH2:1])C#N,-23.039666073912155
CCC[C:1](=NC)CCC,-37.8683434948
CC[C:1](=[NH2+])CC(C)C,-11.4505105589
CCC[CH:1]=[O+]C(C)(C)C,1.2560993371
CCC(=C[C+:1](CC)CC)C,0.0163493162
CC[C:1](=CC(=O)C)CC,-22.9003763713
CC(C)[C+:1](c1ccccc1)C(C)C,1.0241018797
CC(C)[C:1](=[NH2+])C,-10.5715870629
CCC[C:1](=C(C)[N+](=O)[O-])C,-16.3063915242
C[C+:1](CC(C)(C)C)c1ccccc1,2.8954140461
CCC(=C[C+:1](C)CC)CC,-0.4637954219
C[C:1](=[O+]C)C,-1.0059806411
CCC[C:1](=C(CCC)[N+](=O)[O-])C(C)C,-18.9176010605
CC[C:1](=C(CC)C(=O)C)C,-24.360879209
CCCC(=[C:1](C)C(C)C)[N+](=O)[O-],-16.3915853506
CCCN=[CH:1]c1ccccc1,-33.6769734637
CC(C)[C:1](=O)OC(C)(C)C,-32.9025209262
CCCN=[CH2:1],-31.336015546
CC[C:1](=[O+]CC)CC,-2.6926111453035757
CCC[C:1](=NCCC)CCC,-36.1456305054
CCC[C:1](=O)OC(CC)CC,-31.0222064784
CC(C)(C)[C+:1](C(C)(C)C)C(C)(C)C,4.8881376856
CCC[C:1](=C(C)[N+](=O)[O-])c1ccccc1,-15.2950304587
CCCC(=[C:1](CCC)C(C)C)C#N,-26.9733309345
C[C:1](=N)C(C)(C)C,-36.216186877
CCC[CH:1]=[O+]C(C)C,0.7882920518633335
CCC[C:1](=[NH2+])c1ccccc1,-9.1586446668
CC[C:1](=[OH+])c1ccccc1,-0.7784144263465685
CCCO[C:1](=O)CC(C)C,-30.8307792712
C[C:1](=CC#N)C,-23.0727580706
CCC[C:1](=C(CC)[N+](=O)[O-])CCC,-16.6142453477
CC[C:1](=NC)C,-35.6332369217
CCCC=C[C+:1](CC)CC,1.3191595361
C[C:1](=O)OC,-29.0335566428
CCCC(=[CH2:1])C#N,-22.5151872186
C[C:1](=[N+](C)C)C,-11.845796624
CCC[C+:1](CC)Cc1ccccc1,6.950488969
C[C+:1](C=C)c1ccccc1,3.0232704104823194
C[CH:1]=C(C#N)C(C)C,-24.879027611972425
CCC(CC)[C:1](=O)OC,-31.545126360793894
CC(C)[CH:1]=C(C)C#N,-25.731993063
C[O+]=[CH:1]Cc1ccccc1,4.3507709578
CCC[C:1](=NC(C)C)CC,-37.8341271994
CC(C)[CH:1]=NC,-34.25004319584304
CCCN(C)[C:1](=O)CC,-35.2133281714
CC[C:1](=NCC)CC,-36.3816886866
CC(C)CO[C:1](=O)c1ccccc1,-29.8488205567
C[C:1](=C(C)C=O)C,-20.1439517562
CCCO[C:1](=O)C(CC)CC,-31.9968975428
CC[C:1](=[OH+])c1ccccc1,-0.7784144263465685
CCC[C:1](=O)NCc1ccccc1,-35.5009388535
c1ccc(cc1)C[C:1](=O)Cc2ccccc2,-26.8947364513
CC(C)[CH:1]=NC,-34.25004319584304
